Invoice,Date,Month,Country,TransactionType,PrimaryIssue,IssueMask,ReviewStatus,SourceRows,FlaggedRows,RuleHits,MissingCustomerRows,MissingDescriptionRows,DuplicateRows,ZeroPriceRows,NegativePriceRows,AdjustmentRows,PositiveValue,FlaggedPositiveValue,DuplicatePositiveValue,UnidentifiedPositiveValue,SignedValue,FirstSourceRow
580606,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,60.4,0.0,0.0,0.0,60.4,524605
580607,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,202.62,0.0,0.0,0.0,202.62,524607
580608,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,232.3,0.0,0.0,0.0,232.3,524614
580609,2011-12-05,2011-12,United Kingdom,Adjustment / non-sale,Zero unit price,9,Review required,1,1,2,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,524624
580610,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,271,271,271,271,0,0,0,0,0,7574.48,7574.48,0.0,7574.48,7574.48,524625
580611,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,7,7,7,0,0,7,0,0,0,41.43,41.43,41.43,0.0,41.43,524933
580611,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,101,0,0,0,0,0,0,0,0,322.36,0.0,0.0,0.0,322.36,524896
580612,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,253,253,253,253,0,0,0,0,0,7000.88,7000.88,0.0,7000.88,7000.88,525004
580613,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,50,0,0,0,0,0,0,0,0,755.12,0.0,0.0,0.0,755.12,525257
580614,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,52.74,0.0,0.0,0.0,52.74,525307
580615,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,78,0,0,0,0,0,0,0,0,1854.83,0.0,0.0,0.0,1854.83,525309
580619,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,3.84,3.84,3.84,0.0,3.84,525400
580619,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,215.35,0.0,0.0,0.0,215.35,525387
580622,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,247.06,0.0,0.0,0.0,247.06,525418
580630,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,535.1,0.0,0.0,0.0,535.1,525428
580631,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,110.86,0.0,0.0,0.0,110.86,525441
580632,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,1.4,1.4,1.4,0.0,1.4,525456
580632,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,141,0,0,0,0,0,0,0,0,762.94,0.0,0.0,0.0,762.94,525447
580633,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,178.04,0.0,0.0,0.0,178.04,525590
580634,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,297.48,0.0,0.0,0.0,297.48,525623
580635,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,6,6,6,0,0,6,0,0,0,6.58,6.58,6.58,0.0,6.58,525687
580635,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,82,0,0,0,0,0,0,0,0,507.41,0.0,0.0,0.0,507.41,525632
580636,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,36,0,0,0,0,0,0,0,0,449.92,0.0,0.0,0.0,449.92,525720
580637,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,43,0,0,0,0,0,0,0,0,167.8,0.0,0.0,0.0,167.8,525756
580638,2011-12-05,2011-12,Norway,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,147.01,0.0,0.0,0.0,147.01,525799
580639,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,57,0,0,0,0,0,0,0,0,102.13,0.0,0.0,0.0,102.13,525806
580640,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,1.1,1.1,1.1,0.0,1.1,525896
580640,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,90,0,0,0,0,0,0,0,0,185.7,0.0,0.0,0.0,185.7,525863
580642,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,108.46,0.0,0.0,0.0,108.46,525956
580643,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,326.05,0.0,0.0,0.0,326.05,525958
580644,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,42,0,0,0,0,0,0,0,0,349.02,0.0,0.0,0.0,349.02,525975
580645,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,3,0,0,0,0,0,0,0,0,1931.6,0.0,0.0,0.0,1931.6,526017
580646,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,1048.0,0.0,0.0,0.0,1048.0,526020
580647,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,72,0,0,0,0,0,0,0,0,446.57,0.0,0.0,0.0,446.57,526022
580648,2011-12-05,2011-12,Germany,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,215.25,0.0,0.0,0.0,215.25,526094
580650,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,25,0,0,0,0,0,0,0,0,353.78,0.0,0.0,0.0,353.78,526108
580651,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,102.99,0.0,0.0,0.0,102.99,526133
580652,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,2430.08,0.0,0.0,0.0,2430.08,526139
580653,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,775.84,0.0,0.0,0.0,775.84,526172
580654,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,5.53,5.53,5.53,0.0,5.53,526206
580654,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,107.13,0.0,0.0,0.0,107.13,526193
580655,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,22.05,0.0,0.0,0.0,22.05,526228
580656,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,235.57,0.0,0.0,0.0,235.57,526232
580657,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,300.54,0.0,0.0,0.0,300.54,526240
580658,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,224.04,0.0,0.0,0.0,224.04,526260
580659,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,4.2,4.2,4.2,0.0,4.2,526276
580659,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,151.9,0.0,0.0,0.0,151.9,526265
580660,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,38,0,0,0,0,0,0,0,0,918.16,0.0,0.0,0.0,918.16,526287
580661,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,108.69,0.0,0.0,0.0,108.69,526325
580662,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,479.58,0.0,0.0,0.0,479.58,526342
580663,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,12.5,0.0,0.0,0.0,12.5,526349
580664,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,25,0,0,0,0,0,0,0,0,248.08,0.0,0.0,0.0,248.08,526350
580665,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,5401.98,0.0,0.0,0.0,5401.98,526375
580666,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,81.6,526404
580667,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,14.95,14.95,14.95,0.0,14.95,526436
580667,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,32,0,0,0,0,0,0,0,0,160.58,0.0,0.0,0.0,160.58,526405
580668,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,5.48,0.0,0.0,0.0,5.48,526438
580669,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,39,0,0,0,0,0,0,0,0,1352.48,0.0,0.0,0.0,1352.48,526442
580670,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,210.9,0.0,0.0,0.0,210.9,526481
580671,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,19,0,0,0,0,0,0,0,0,378.36,0.0,0.0,0.0,378.36,526490
580672,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,83,0,0,0,0,0,0,0,0,303.29,0.0,0.0,0.0,303.29,526509
580673,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,71,0,0,0,0,0,0,0,0,3705.48,0.0,0.0,0.0,3705.48,526592
580674,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,3,3,3,3,0,0,0,0,0,4.97,4.97,0.0,4.97,4.97,526663
580675,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,41,0,0,0,0,0,0,0,0,1186.48,0.0,0.0,0.0,1186.48,526666
580676,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,117.98,0.0,0.0,0.0,117.98,526707
580677,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,7,7,7,0,0,7,0,0,0,11.75,11.75,11.75,0.0,11.75,526742
580677,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,114,0,0,0,0,0,0,0,0,518.3,0.0,0.0,0.0,518.3,526727
580678,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,46,0,0,0,0,0,0,0,0,120.03,0.0,0.0,0.0,120.03,526848
580679,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,14,0,0,0,0,0,0,0,0,318.45,0.0,0.0,0.0,318.45,526894
580680,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,591.01,0.0,0.0,0.0,591.01,526908
580681,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,111.36,0.0,0.0,0.0,111.36,526923
580682,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,16,0,0,0,0,0,0,0,0,186.12,0.0,0.0,0.0,186.12,526927
580683,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,2,2,2,2,0,0,0,0,0,8.3,8.3,0.0,8.3,8.3,526943
580684,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,213.16,0.0,0.0,0.0,213.16,526945
580685,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,16,0,0,0,0,0,0,0,0,347.6,0.0,0.0,0.0,347.6,526954
580687,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,401.64,0.0,0.0,0.0,401.64,526975
580688,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,12,0,0,0,0,0,0,0,0,142.35,0.0,0.0,0.0,142.35,526992
580689,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,328.95,0.0,0.0,0.0,328.95,527004
580690,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,90.04,0.0,0.0,0.0,90.04,527024
580691,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,45,0,0,0,0,0,0,0,0,348.8,0.0,0.0,0.0,348.8,527031
580692,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,187.71,0.0,0.0,0.0,187.71,527076
580693,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,11,0,0,0,0,0,0,0,0,128.76,0.0,0.0,0.0,128.76,527096
580694,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,18,0,0,0,0,0,0,0,0,240.32,0.0,0.0,0.0,240.32,527107
580695,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,4,4,4,0,0,4,0,0,0,6.55,6.55,6.55,0.0,6.55,527158
580695,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,111,0,0,0,0,0,0,0,0,390.71,0.0,0.0,0.0,390.71,527125
580696,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,189.3,0.0,0.0,0.0,189.3,527240
580697,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,15.79,15.79,15.79,0.0,15.79,527264
580697,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,42,0,0,0,0,0,0,0,0,525.54,0.0,0.0,0.0,525.54,527260
580699,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,2,2,2,2,0,0,0,0,0,7.5,7.5,0.0,7.5,7.5,527305
580700,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,89.94,0.0,0.0,0.0,89.94,527307
580704,2011-12-05,2011-12,Sweden,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,238.0,0.0,0.0,0.0,238.0,527315
580705,2011-12-05,2011-12,France,Positive sale line,No rule triggered,0,No rule triggered,34,0,0,0,0,0,0,0,0,712.48,0.0,0.0,0.0,712.48,527319
580706,2011-12-05,2011-12,France,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,85.0,527353
580709,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,2,2,2,2,0,0,0,0,0,6.7,6.7,0.0,6.7,6.7,527355
580712,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,15,0,0,0,0,0,0,0,0,305.43,0.0,0.0,0.0,305.43,527363
580713,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,109.55,0.0,0.0,0.0,109.55,527378
580715,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,1,1,1,1,0,0,0,0,0,6.25,6.25,0.0,6.25,6.25,527385
580716,2011-12-05,2011-12,Denmark,Positive sale line,No rule triggered,0,No rule triggered,11,0,0,0,0,0,0,0,0,168.9,0.0,0.0,0.0,168.9,527386
580717,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,507.55,0.0,0.0,0.0,507.55,527397
580718,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,30.0,527403
580719,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,534.96,0.0,0.0,0.0,534.96,527404
580720,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,2.1,2.1,2.1,0.0,2.1,527431
580720,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,67,0,0,0,0,0,0,0,0,352.08,0.0,0.0,0.0,352.08,527410
580721,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,22,0,0,0,0,0,0,0,0,332.58,0.0,0.0,0.0,332.58,527478
580722,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,147.56,0.0,0.0,0.0,147.56,527500
580723,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,494.62,0.0,0.0,0.0,494.62,527505
580724,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,2,2,2,2,0,0,0,0,0,4.54,4.54,0.0,4.54,4.54,527538
580725,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,300.22,0.0,0.0,0.0,300.22,527540
580727,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,529,0,0,0,0,0,0,0,0,8935.98,0.0,0.0,0.0,8935.98,527560
580728,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,158.36,0.0,0.0,0.0,158.36,528090
580729,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,721,721,721,721,0,0,0,0,0,9020.83,9020.83,0.0,9020.83,9020.83,528098
580730,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,662,662,662,662,0,0,0,0,0,6870.2,6870.2,0.0,6870.2,6870.2,528819
580731,2011-12-05,2011-12,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,5.9,5.9,5.9,0.0,5.9,529502
580731,2011-12-05,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,49,0,0,0,0,0,0,0,0,193.39,0.0,0.0,0.0,193.39,529481
580732,2011-12-05,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,4,4,4,4,0,0,0,0,0,35.1,35.1,0.0,35.1,35.1,529532
580733,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,12,0,0,0,0,0,0,0,0,205.94,0.0,0.0,0.0,205.94,529536
580734,2011-12-06,2011-12,Portugal,Positive sale line,No rule triggered,0,No rule triggered,22,0,0,0,0,0,0,0,0,718.43,0.0,0.0,0.0,718.43,529548
580735,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,32,0,0,0,0,0,0,0,0,587.85,0.0,0.0,0.0,587.85,529570
580736,2011-12-06,2011-12,France,Positive sale line,No rule triggered,0,No rule triggered,24,0,0,0,0,0,0,0,0,375.59,0.0,0.0,0.0,375.59,529602
580737,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,26,0,0,0,0,0,0,0,0,394.06,0.0,0.0,0.0,394.06,529626
580738,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,319.08,0.0,0.0,0.0,319.08,529652
580739,2011-12-06,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,2,2,2,2,0,0,0,0,0,10.44,10.44,0.0,10.44,10.44,529658
580742,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,1225.0,0.0,0.0,0.0,1225.0,529664
580743,2011-12-06,2011-12,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,529669
580744,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,1761.16,0.0,0.0,0.0,1761.16,529670
580745,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,145.0,0.0,0.0,0.0,145.0,529687
580746,2011-12-06,2011-12,Italy,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,200.45,0.0,0.0,0.0,200.45,529688
580748,2011-12-06,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,4,4,4,4,0,0,0,0,0,9.95,9.95,0.0,9.95,9.95,529697
580750,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,39,0,0,0,0,0,0,0,0,763.06,0.0,0.0,0.0,763.06,529703
580752,2011-12-06,2011-12,Greece,Positive sale line,No rule triggered,0,No rule triggered,36,0,0,0,0,0,0,0,0,680.99,0.0,0.0,0.0,680.99,529742
580753,2011-12-06,2011-12,France,Positive sale line,No rule triggered,0,No rule triggered,30,0,0,0,0,0,0,0,0,636.63,0.0,0.0,0.0,636.63,529780
580754,2011-12-06,2011-12,United Kingdom,Positive sale line,Customer ID missing,1,Review required,72,72,72,72,0,0,0,0,0,4429.46,4429.46,0.0,4429.46,4429.46,529810
580755,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,82.8,0.0,0.0,0.0,82.8,529882
580756,2011-12-06,2011-12,France,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,77.28,0.0,0.0,0.0,77.28,529884
580757,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,26,0,0,0,0,0,0,0,0,497.11,0.0,0.0,0.0,497.11,529889
580758,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,31.2,0.0,0.0,0.0,31.2,529915
580759,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,48,0,0,0,0,0,0,0,0,678.2,0.0,0.0,0.0,678.2,529917
580760,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,99.66,0.0,0.0,0.0,99.66,529965
580763,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,791.04,0.0,0.0,0.0,791.04,529980
580765,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,61.2,0.0,0.0,0.0,61.2,529984
580771,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,41,0,0,0,0,0,0,0,0,203.1,0.0,0.0,0.0,203.1,529993
580772,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,3,0,0,0,0,0,0,0,0,41.99,0.0,0.0,0.0,41.99,530034
580774,2011-12-06,2011-12,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,116.1,0.0,0.0,0.0,116.1,530037
